node1,node2,label
"HUCHRA, J","PIRO, L",0
"RICH, J","PEQUIGNOT, D",0
"ROWELL, GP","CASPERSON, D",0
"LARWOOD, JD","BRYDEN, G",0
"PATAT, F","KUULKERS, E",0
"WAMBSGANSS, J","GOTT, JR",1
"MALKAN, M","YAQOOB, T",0
"LU, YLP","PARTRIDGE, RB",0
"P, RH","J, JK",1
"FERLET, R","YORK, D",1
"ARMUS, L","MORSELLI, A",0
"DEY, A","SIMPSON, C",0
"KAWAKAMI, S","LAURENCE, S",0
"HEISE, J","KOSHUT, TM",0
"YAHIL, A","LEONARD, DC",0
"SCOCCIMARRO, R","HOLZAPFEL, WL",0
"TINNEY, CG","WHITELOCK, PA",0
"CIMATTI, A","JONES, ME",0
"BOROSON, TA","FRATTARE, LM",1
"PALMER, D","FERGUSON, DH",0
"CHENG, K","STEWART, SG",0
"BYUN, Y","BALBI, A",0
"WIJERS, RAMJ","BUTTERWORTH, PS",0
"TOKI, H","HILLEBRANDT, W",0
"SASSEEN, T","TILANUS, RPJ",0
"HJORTH, J","PHILLIPS, MM",0
"ROSE, HJ","HALL, A",1
"PARISE, RA","LINDLER, DJ",0
"HANLEY, C","GONZALEZLOPEZLIRA, RA",0
"FERLET, R","FERNANDEZ, J",1
"BOUCHET, FR","SAUNDERS, W",0
"HUTCHINGS, JB","WILLIAMS, RE",0
"GUILLOTEAU, S","BLAIN, A",0
"BRANCH, D","BLAYLOCK, M",1
"LEISAWITZ, D","FRANZ, BA",0
"MAO, S","DINSHAW, N",0
"PIERPAOLI, E","GARDINI, A",0
"SADLER, EM","CRAM, LE",0
"MASON, KO","PIAN, E",0
"GARZON, F","HODGE, PW",0
"SAKURAZAWA, K","TEPLITZ, HI",0
"SUBBARAO, MU","SAWICKI, MJ",0
"WILLOTT, CJ","KORHONEN, H",0
"PEARCE, FR","LEWIS, IJ",0
"QUIRRENBACH, A","ECKART, A",1
"GIARRUSSO, S","SUZUKI, A",0
"OKA, T","TSUBOI, M",1
"CAMPANA, S","BUTLER, RC",0
"EBBELS, TMD","JR, AO",0
"BECKER, RH","MORIYA, M",0
"TRINCHIERI, G","PRIMINI, F",1
"RAYCHAUDHURY, S","GUHATHAKURTA, P",1
"PYCH, W","REID, IN",0
"CEPA, J","ZURITA, A",0
"KROLIK, JH","ESPEY, B",0
"CLEMENTS, DL","JEGOUDEZ, G",0
"IWAMOTO, K","DINGUS, B",0
"ARMUS, L","GARDNER, J",0
"CONCONI, P","ZERBI, FM",0
"SERRA, G","SIRBI, A",0
"PENDLETON, GN","TERASRANTA, H",0
"SHIBATA, M","SHIOYA, Y",0
"BAUM, SA","CONSELICE, CJ",0
"MIRALLES, JM","HEISE, J",0
"METZGER, MR","DIETERS, S",0
"WILLOTT, CJ","THOMMES, E",0
"TRUMPER, J","BRIEL, U",0
"NULSEN, PEJ","OTANI, C",0
"MURAKI, Y","HAYAMI, Y",1
"TAKAHASHI, T","KUIPER, L",0
"PEREZ, AM","GROOT, P",0
"ILLINGWORTH, GD","GIOMMI, P",0
"FAHLMAN, GG","LANGER, GE",0
"TANCO, GAM","DOMINICI, TP",1
"TUTUI, Y","TAKEUCHI, TT",1
"CAMILO, F","SHEPPARD, DC",1
"GROOT, P","QUINN, JL",0
"PETERSON, BA","MARAR, NATMK",0
"BARR, P","DELANEY, M",0
"PEREA, J","FAN, X",0
"IWASAWA, K","BOEHRINGER, H",0
"BUTLER, RC","NICKLAS, H",0
"PONMAN, TJ","YEE, HKC",0
"DALLACASA, D","COTTON, W",0
"CAPPI, A","MATTAINI, E",0
"PADOVANI, P","HALPERN, JP",0
"OKUMURA, K","EBBELS, TM",0
"UMEDA, H","SHIGEYAMA, T",1
"CLAY, RW","WELLINGTON, KJ",0
"TONRY, JL","CHAFFEE, F",0
"WILKES, BJ","ILLINGWORTH, GD",0
"STEFANO, PD","MIRAMONTI, L",1
"FEROCI, M","TOLLESTRUP, E",0
"RODGERS, AW","FREEMAN, K",0
"ECKMANN, J","TEERIKORPI, P",0
"FRITZ, G","BEALL, J",1
"RAUBENHEIMER, BC","PADILLA, HCL",0
"ELLIS, RS","BREWER, J",0
"BUREAU, M","KILLEEN, NEB",0
"HIBINO, K","TANIMORI, T",0
"JAFFE, AH","PARTRIDGE, RB",0
"KRANICH, D","MIRZOYAN, R",1
"ULMER, MP","CHAKRABARTY, D",0
"CHEN, J","INDHORST, ASTT",0
"THOMAS, VCPA","KEEBLE, O",0
"EFSTATHIOU, GP","BLAIN, A",0
"JOCHUM, J","SADOULET, B",1
"SKIBO, JG","SCHACHTER, JF",0
"DALTON, G","NICHOL, RC",0
"JR, RCK","TOLSTOY, E",0
"POSTMAN, M","HESTER, JJ",0
"KULKARNI, SR","GAETZ, TJ",0
"CASOLI, F","STURM, E",0
"DOUBLIER, V","BARBIELLINI, G",0
"ONO, T","KATO, M",1
"FOX, DW","SOFFITTA, P",0
"LAKE, G","HUT, P",1
"OLIVER, SJ","CILEIGI, P",0
"LAHAV, O","BOND, IA",0
"HEAVENS, A","MCHARDY, IM",0
"PALMER, DM","AL, CSE",0
"DZIEMBOWSKI, WA","JR, JDDN",0
"CONNORS, A","HAINES, TJ",0
"VIGOTTI, M","ZECH, G",0
"REES, MJ","MISAKI, K",0
"PAUL, J","TEREKHOV, O",0
"HURLEY, K","NICKLAS, H",0
"STICKEL, M","PUGET, EHJL",0
"BREWER, J","RUSSELL, KS",0
"BARTLETT, JG","BONNAREL, F",1
"JETZER, P","IOVANE, G",0
"KONOPELKO, A","SCHMELE, D",0
"HOOK, I","BUNCLARK, P",1
"HAARDT, F","BLAES, OM",0
"SAITO, T","QUINN, J",0
"DANZIGER, J","NICASTRO, F",0
"SUZUKI, R","NAMIKI, M",0
"SCHMIDT, BP","REDMAN, RO",0
"HAKKILA, J","PIRO, L",0
"KELSON, DD","VREESWIJK, PM",0
"TOZZI, P","CRONE, M",0
"KIPPEN, RM","STECKLUM, B",0
"SUTHERLAND, RS","HUCHT, KAVD",0
"KAWASAKI, Y","HECK, D",0
"NOOREN, GJL","ZENDRI, JP",0
"HUGHES, DH","CESARSKY, CJ",0
"MULLER, V","RICHTER, G",0
"KASPI, S","BALKOWSKI, C",0
"MATHER, JC","LUBIN, P",1
"OGIO, S","RAYNER, SM",0
"SUSA, H","UEHARA, H",1
"FABREGAT, J","MARTI, J",1
"MATHER, JC","MOSELEY, SH",1
"GRIFFITHS, R","PAERELS, F",1
"MARSCHALL, LA","YUAN, Y",0
"MATSUYAMA, T","YAMAMOTO, Y",1
"CAWLEY, MF","NEMETHY, P",0
"TROUP, ER","WHEATON, V",0
"CIMATTI, A","VETTOLANI, G",0
"PETRUCCI, PO","THOMPSON, R",0
"COLLABORATION, TA","BUDDING, E",0
"QIAN, YZ","SEMIKOZ, VB",0
"PORETTI, E","SAMUELSON, F",0
"GREVE, A","WERF, PVD",0
"FRICHTER, GM","ROESLER, S",0
"KNIFFEN, DA","MICHELSON, PF",1
"VERMEULEN, RC","ZENSUS, JA",1
"WEINBERG, DH","III, JRG",0
"PARADIJS, JV","KLOSE, S",1
"NEUMANN, DM","SHAVER, PA",1
"BURKE, DJ","BAUTZ, M",0
"MAEDA, K","NICASTRO, L",0
"MULCHAEY, JS","ZAPATEROOSORIO, MR",0
"STUBBS, C","HILL, RJ",0
"GERHARD, OE","NEUHAEUSER, R",0
"PEZZUTO, S","RUBANO, C",1
"FIORE, F","BLOOM, J",0
"MARCONI, A","OSTENSEN, R",0
"PENNYPACKER, CR","GREGG, MD",0
"PLAIT, P","DOLAN, JF",0
"HJORTH, J","BERTIN, E",0
"BROEILS, A","JAUNSEN, A",0
"ZEEUW, PTD","GARDNER, JP",0
"KAMIONKOWSKI, M","GROSSE, E",0
"MATTEUZZI, A","MATHUR, KIS",0
"SZALAY, AS","EISENHARDT, P",0
"CHARLTON, JC","UNWIN, SC",0
"ILLINGWORTH, G","SZENTGYORGYI, A",0
"FREI, Z","GUNN, JE",1
"CRAMPTON, D","CANNON, RD",0
"LEITHERER, C","OLIVA, E",1
"FRAIL, DA","RUBENSTEIN, EP",0
"SASAKI, M","BRAEUNINGER, H",0
"TANIMORI, T","SMITH, M",0
"PACIESAS, WS","RYAN, JM",0
"MARSHALL, S","TREU, T",0
"REID, IN","STIRPE, GM",0
"PHINNEY, ES","OOSTERLOO, T",0
"VOGES, W","SAKURAZAWA, K",0
"FREDERIKS, D","GIBLIN, TW",0
"MAIOLINO, R","FABIAN, A",1
"NAVARRO, JF","FOLKES, SR",0
"GISLER, G","ADAMS, B",0
"BRINKS, E","KLEIN, U",1
"VETTOLANI, AG","PRONIK, VI",0
"PIOTTO, G","ROSENBERG, A",1
"BOATTINI, A","HESSMAN, FV",0
"DOWNES, D","LUTZ, D",1
"HAGLIN, DJ","MCCOLLOUGH, M",0
"WHITE, RL","RIX, HW",0
"WILKINSON, DT","BARREIRO, RB",0
"GONZALEZ, RA","ROMA, BS",0
"SUN, W","CHURCH, SE",0
"TONRY, J","LI, WD",0
"GRILLMAIR, CJ","WU, KL",0
"ROMA, A","LARSEN, S",0
"TAYLOR, A","SURACE, C",0
"ALMOZNINO, E","GIMENEZ, A",0
"FORD, LA","HURLEY, K",0
"BUTLER, RC","PAPADAKIS, I",0
"TZIOUMIS, A","WOLTER, A",0
"BARING, MG","ESPIGAT, P",0
"DANZIGER, J","ADELBERGER, KL",0
"FORVEILLE, T","TIPHENE, D",1
"BONO, G","NONINO, M",1
"CANNON, R","COCCO, V",0
"ROBERTS, MS","TREWHELLA, M",1
"FRASCATI, E","TINNEY, C",0
"PAHRE, MA","KELLOGG, KLAM",0
"ELLIS, R","MATHESON, T",1
"HERMANN, G","BOYLE, P",0
"TURATTO, M","BUONDI, V",1
"HEIDT, J","BUDINI, G",0
"FRUCHTER, A","WAMSTEKER, W",0
"UENO, S","OOSTERBROEK, T",0
"BOND, JR","WEBB, T",0
"HARMON, BA","PIZZICHINI, G",0
"HUGHES, SMG","TONRY, J",0
"GHISELLINI, G","NAESLUND, M",0
"NOMOTO, K","SWANK, JH",0
"PENTON, S","STEVENS, JA",0
"SAKAI, S","SARAJEDINI, A",0
"ADAMI, C","RUSSEIL, D",1
"GABI, S","WAGNER, RM",0
"MULLER, D","BRESLIN, AC",1
"WOLSZCZAN, A","LYNE, A",0
"BAUM, SA","LINDLER, D",0
"PREECE, RD","FREDERIKS, D",0
"FRANSSON, C","MELLO, DFD",0
"YOSHIZAWA, M","PRICE, I",0
"PREECE, RD","AMATI, L",0
"REPHAELI, Y","MANDOLESI, R",0
"TERLEVICH, RJ","LIDMAN, C",0
"MARGON, B","WACHTER, S",1
"GONZALEZ, JF","LONGO, F",0
"TSUSHIMA, I","FOWLER, JW",0
"PADOVANI, P","ANTONUCCIODELOGU, V",0
"SITKO, M","HORAN, D",0
"KURAMOCHI, K","OUCHI, T",1
"LYNE, AG","VERBUNT, FWM",0
"MIRABEL, IF","COE, MJ",0
"KHOKHLOV, A","SICILIANO, E",0
"EVANS, AS","SAKAMOTO, K",0
"BARYSHEV, Y","DURAND, N",0
"IRWIN, M","SANTIAGO, BX",0
"JONES, TW","JEONG, H",1
"PAOLA, AD","LEIBOWITZ, E",0
"ANDREANI, P","KEEBLE, O",0
"HARRIS, K","LEONOR, I",0
"BADE, N","LEDOUX, C",0
"BAZZANO, A","STAIRS, IH",0
"MONTANARI, E","KORESKO, C",0
"HAARDT, F","COLETTA, A",0
"DOKKUM, PGV","MULLER, JM",0
"Y, KA","M, MJ",1
"ELBAZ, D","METCALFE, L",1
"REID, M","HUGHES, SMG",0
"SHARPLES, RM","JONES, L",0
"CIARDULLO, R","DIERCKS, A",1
"HEISE, J","GILLANDERS, GH",0
"COHEN, JG","NAIR, S",0
"TURATTO, M","FILIPPENKO, A",0
"CILIEGI, P","RAITERI, CM",0
"SCOWEN, PA","DRIEL, WV",0
"GROOT, PJ","SCHILIZZI, RT",0
"MARSHALL, SL","PATTERSON, JR",0
"MAIHARA, T","SAKANO, M",0
"EATON, N","EFSTATHIOU, GP",0
"PARK, WK","LOONEY, L",1
"HILLS, J","HERRERA, D",0
"JOHNSON, WN","MARSCHER, AP",0
"FISHMAN, J","HILLS, J",0
"GREGORIO, DED","LIOLIOS, A",1
"HABERL, F","BOEHNHARDT, H",0
"PAHRE, MA","DJORGOVSKI, SG",1
"KIRKPATRICK, JD","WHITE, RJ",0
"HUGHES, PA","MARSCHER, AP",0
"CANNON, RD","LEWIS, IJ",1
"PALAZZI, E","NUNES, NJ",0
"EFSTATHIOU, G","PIRO, L",0
"STETSON, PB","KORESKO, CD",0
"COTE, P","BENNETT, C",0
"EKERS, RD","PUTMAN, ME",1
"OLIVER, S","LAUREIJS, R",1
"ZAND, JIT","PIRAINO, S",0
"LANGER, N","BECKERT, T",0
"LAHAV, O","MIYAMOTO, M",0
"TAKAHASHI, T","KAMEI, S",0
"LASOTA, J","NOVIKOV, ID",0
"SHIROMIZU, T","CHIBA, T",1
"TURATTO, M","VIETRI, M",0
"GUNDERSEN, JO","TROIA, GD",0
"STROHMAYER, TE","SORDO, SD",0
"HENDRY, MA","TARASOV, AE",0
"MANNHEIM, K","MONTIGNY, CV",1
"BUELL, JF","BATES, JA",0
"WOLTER, A","BRAITO, V",0
"SCHAAB, C","WEBER, F",1
"TAGLIAFERRI, G","PANZERA, MR",1
"MURAKI, Y","KURTZ, DW",0
"WILLIAMS, OR","ERASTOVA, HMTLK",0
"VIETRI, M","MILLER, R",0
"STEBBINS, A","WADLEY, L",0
"KOSHUT, T","TAREI, G",0
"HUCHRA, JP","HACKING, PB",1
"FILIPPENKO, AV","COOK, K",0
"INOUE, H","GRIFFITHS, RG",0
"ROMANO, P","FUENTESGURIDI, I",0
"KIRSHNER, RP","PETERS, J",0
"VILHU, O","PEDERSEN, H",0
"SAVAGLIO, S","BUONANNO, R",0
"GUAINAZZI, M","BROEILS, A",0
"GABRIELLI, A","ANDERSON, PW",0
"SOMER, AL","PACE, R",0
"WHITE, SDM","TURNER, MS",0
"SARGENT, WLW","KITAMURA, A",1
"GENNARI, S","GILLI, R",0
"TANAKA, K","ABE, K",1
"STETSON, PB","NODA, S",0
"PIAN, E","COORAY, AR",0
"PALAZZI, E","GAIDOS, J",0
"BROTHERTON, MS","MA, F",0
"STRAUSS, MS","MORIONDO, G",0
"GIARRUSSO, S","COCCO, V",0
"BAHCALL, JN","AUSTIN, S",0
"ARMUS, L","LOWENTHAL, J",0
"FESEN, RA","FABBRO, S",0
"MULLER, JM","MCHARDY, I",0
"DOKKUM, PGV","SAKO, T",0
"BOER, M","MELTZER, J",0
"KOMMERS, J","KOSHUT, TM",0
"LAMB, ADKRC","KIEDA, D",0
"PENTON, S","TOSTI, G",0
"PETRY, D","CONTRERAS, JL",1
"REID, IN","SATO, H",1
"BILDSTEN, L","SORDO, SD",0
"BARSTOW, MA","DOBBIE, PD",1
"HURLEY, K","TAGLIAFERRI, G",0
"CLAPP, AC","MEINHOLD, PR",1
"DUNCAN, RC","MALLOZZI, RS",0
"LACY, M","METZGER, M",0
"TERLEVICH, E","PORCEL, C",0
"STUBBS, C","COOK, TMCKH",0
"FIORE, F","LANTERI, L",0
"NARITA, T","PIRAINO, S",0
"BERNSTEIN, GM","REICHART, DE",0
"GLAZEBROOK, K","RAWSON, D",0
"BIRKINSHAW, M","CANOSA, CM",1
"GALLI, MR","IMHOFF, C",0
"MOORWOOD, AFM","DAVIES, JK",0
"GIBSON, BK","BERTELLI, G",0
"POOLEY, G","WILLNER, SP",0
"KUBO, H","RATTENBURY, NJ",0
"BRANDNER, W","GUENTHER, E",1
"STELLA, L","SAKURAZAWA, K",0
"JERNIGAN, JG","REMILLARD, R",1
"LEE, B","GISLER, G",1
"SARI, R","YOUNG, CA",0
"BROCATO, E","BOEHNHARDT, H",0
"LAMB, DQ","STROM, RG",0
"MORI, M","GRAY, J",0
"NEWBERG, HJM","BOTHUN, GD",0
"GOYAL, A","KAUL, SK",1
"MORAN, EC","STERN, D",0
"ALLER, MF","LIGHTFOOT, JF",0
"GLENDENNING, NK","SCHAFFNERBIELICH, J",1
"BRANDT, S","SZYMANSKI, J",0
"MASETTI, N","NICKLAS, H",1
"YAMAMOTO, Y","ABE, K",0
"TSUJIMOTO, T","SHIGEYAMA, T",1
"CHENG, K","HEAP, SR",0
"STUBBS, C","AXELROD, T",1
"MANNUCCI, F","COLETTA, A",0
"BOOTHBY, K","KIDD, MJ",0
"ZICKGRAF, FJ","PFEFFERMANN, E",0
"MALKAN, MA","PALAZZI, E",0
"STANFORD, SA","BERTRAM, R",0
"CHARLES, PA","ERACLEOUS, M",0
"SMALE, AP","ROBBA, N",0
"THORSETT, SE","GHISELLINI, G",0
"FEIGELSON, ED","MUKHERJEE, S",1
"COREY, BE","HAARSMA, DB",0
"DICKINSON, M","MCKAY, TA",0
"KUIPER, L","ROTS, AH",0
"BRUYN, AGD","BLANCO, P",0
"KAWALER, SD","WATSON, TK",1
"BYUN, Y","STAREN, JW",1
"MACGILLIVRAY, H","RITE, C",0
"RUIZLAPUENTE, P","NUGENT, P",1
"NANDRA, K","BOEHRINGER, H",0
"KASHIWAGI, T","NODA, S",0
"GROVE, JE","MADEJSKI, GM",0
"BREUGEL, WV","LOARING, NS",0
"FISHMAN, G","FENIMORE, E",0
"PRESTWICH, A","ROSADO, M",0
"MARTINEZGONZALEZ, E","MOTCH, C",0
"MARASCHI, L","TORRONI, V",0
"SMITH, IA","LI, WD",0
"BAHCALL, JN","TRIBBLE, R",0
"MELLIER, Y","SAJINA, A",0
"DESERT, FX","TROIA, GD",0
"MCHARDY, IM","MALAGUTI, G",0
"BORGANI, S","SHECTMAN, SA",0
"PENDLETON, GN","PARMAR, A",0
"DOUBLIER, V","MELTZER, J",0
"GILBERT, AM","LANG, CC",0
"RICH, RM","LUCAS, RA",0
"OHSAKI, T","LABANTI, C",0
"TAVANI, M","CATANESE, M",0
"LANDSMAN, WB","STECHER, TP",1
"BLANDFORD, R","YAHIL, A",1
"REDFERN, RM","PLOKHOTNICHENKO, VL",1
"CHATY, S","HORNE, KD",0
"ALVES, D","MIZUMOTO, Y",0
"PAGE, MJ","LEE, JC",0
"TREVES, A","TAKAHASHI, T",1
"NAKAMURA, T","GRAHAM, JA",0
"PARMAR, A","PEROLA, C",0
"AGHANIM, N","CRETE, E",0
"PARADIJS, JV","TELTING, J",1
"BASKETT, L","KORIBALSKI, BS",0
"TOMKIN, J","DOSS, DR",1
"BOLLER, T","LEVINE, AM",0
"ROTHSCHILD, RE","WHITE, NE",0
"ADELBERGER, KL","BECKLIN, EE",0
"CUI, W","GEBALLE, T",0
"PAHRE, MA","NGUYEN, HT",0
"BAVDAZ, M","COCCO, GD",0
"THORSETT, SE","MORELLI, E",0
"NOVIKOV, I","NOVIKOV, ID",0
"PEREZFOURNON, I","MALAGUTI, P",0
"BIVIANO, A","BARTON, E",0
"YOUNG, CK","XUE, S",0
"MICOL, A","PIRZKAL, N",1
"FRONTERA, F","PRIEDHORSKY, W",1
"YOSHIDA, A","GIBLIN, TW",0
"GOVERNATO, F","DEELEY, KE",0
"KRISHER, TP","SCHUBERT, G",1
"RUCINSKI, SM","HEISE, J",0
"HINSHAW, G","LUBIN, PM",0
"WAMBSGANSS, J","KOMOSSA, S",0
"ANDREANI, P","JIMENEZ, R",0
"VOGES, W","ISRAEL, GL",0
"PADOVANI, P","VANZI, L",0
"KRAFT, RP","CLOCCHIATTI, A",0
"KOO, DC","SUBBARAO, MU",1
"KAWASUMI, N","YAMAMOTO, Y",1
"PALMER, DM","GRINDLAY, JE",0
"SMITS, DP","ROS, E",0
"HO, LC","CHAKRABARTY, D",0
"CRAMPTON, D","X, F",0
"YUN, MS","IVISON, R",0
"DEKEL, A","CHALLIS, P",0
"VRBA, FJ","KRISTEN, H",0
"COMASTRI, A","BOLOGNA, I",0
"AWAKI, H","HATA, R",0
"TAMURA, T","HARA, S",1
"GORDON, KD","SASSEEN, TP",0
"ROTTGERING, HJA","BREMER, M",0
"BECHTOLD, J","WALKER, C",1
"GAENSICKE, BT","RISALITI, G",0
"MARSHALL, SL","ALBROW, TPCMD",0
"SONGAILA, A","OYA, S",0
"FOSSATI, G","GREEN, KD",0
"BREUGEL, WV","STORCHIBERGMANN, T",0
"FONTAINE, G","WINGET, DE",1
"JANNUZI, BT","GRIFFITHS, RE",0
"MESSER, OEB","NISCO, KRD",0
"FORT, B","NONINO, M",0
"HALPERN, JP","STRIPE, GM",0
"MURPHY, DW","KAMENO, S",0
"GONDOLO, P","VIGROUX, L",0
"GARCIA, MR","BREMER, M",0
"HAKALA, P","BRANDT, S",0
"MCMAHON, RG","SEABORNE, MD",1
"TILANUS, RPJ","MCKAY, DJ",0
"KILKENNY, D","CROUCH, A",0
"KEOHANE, JW","GRUBER, DE",1
"SMAIL, I","GEAR, WK",0
"REISS, D","BASU, A",0
"DESERT, FX","GISPERT, JLPR",1
"FINK, HH","BERTOLDI, F",0
"HAYNES, M","BOSCHIN, W",0
"PANDEY, AK","HILLS, J",0
"KNAPP, BC","WILKINSON, CR",1
"TRUMPER, J","SCHNEIDER, D",0
"LLOYDEVANS, J","KIEDA, D",1
"HILLAS, AM","NEMETHY, P",0
"PENDLETON, GN","MITROFANOV, IG",1
"HAKKILA, J","VARENDORFF, M",0
"WILLIGER, GM","SOLLERMAN, J",0
"BELLONI, T","MCCOLLOUGH, ML",0
"REISS, D","HARA, T",0
"GREINER, J","STILL, M",0
"FERETTI, L","BLEEKER, JAM",0
"MOORWOOD, AFM","ROSENTHAL, D",0
"ITO, N","SHIMODAIRA, H",1
"HOGG, DW","MALHOTRA, S",1
"FRICKE, KJ","IZOTOV, YI",1
"MEYLAN, G","BALDWIN, JA",0
"NGUYEN, HT","KIGER, JR",0
"YOUNG, S","MAGEE, DK",0
"MEEGAN, C","ANFIMOV, DS",0
"COSTA, E","SOOD, RK",0
"GRATTON, R","HAMILTON, D",0
"CHALLIS, PM","SPYROMILIO, J",0
"NICASTRO, L","DEMELLO, DF",0
"RENZINI, A","ZAGGIA, S",0
"MORGANTI, R","DRINKWATER, MJ",0
"HURT, T","MEHLERT, D",1
"ROTTGERING, HJA","KAISER, ME",0
"CHOUNET, LM","GORET, P",1
"CARSWELL, RF","BOWEN, DV",1
"PANAGIA, N","SHARPLES, BMPRM",0
"ARCHIBALD, E","LAWSON, A",0
"SCHAEFER, BE","BRICENO, C",1
"SAVAGE, BD","TYTLER, D",1
"MACCHETTO, FD","WERF, PPVD",0
"FIGUEIREDO, N","BOCK, J",0
"KNOX, L","DWEK, E",0
"GEHRELS, N","BLAIN, A",0
"HAN, M","DOUBLIER, V",0
"PHILLIPPS, S","BARNES, D",0
"TRUEMPER, J","ASCHENBACH, B",1
"AJHAR, EA","HUNT, L",0
"OTANI, C","NOMOTO, K",0
"DUNLEA, S","TOMMASI, L",0
"BESSELL, MS","GROOT, PJ",0
"FLORES, RA","PROCHASKA, JX",0
"MCCARTHY, JK","PATTON, DR",0
"SMAIL, I","TANIGUCHI, Y",0
"KIMBLE, RA","MALUMUTH, EM",0
"BURG, R","SOLTAN, AM",0
"LU, L","COLLABORATION, FTS",0
"PEDERSEN, H","TAMURA, T",0
"GHISELLINI, G","BRAUNINGER, W",0
"KAISER, N","TADROS, H",0
"ONG, R","BERLEY, D",0
"DEUSTUA, S","POGGE, RW",0
"OSTRIKER, JP","KAY, ST",0
"SACCO, B","BOLOGNA, I",0
"ORR, A","UBERTINI, P",0
"ZAVATTINI, G","PREST, M",0
"MATHESON, T","KOSHUT, T",0
"FISHMAN, G","LESSARD, WCRW",0
"HOGG, DW","KUNDIC, T",1
"BRADBURY, SM","YANG, T",0
"FIORE, F","KOLESNIKOV, SV",0
"ZAMORANI, G","BRIEL, U",0
"KNEIB, J","BRIDGES, T",1
"ROS, E","LOBANOV, AP",1
"ROBERTS, DA","LAZIO, J",0
"JAUNCEY, DL","GARRETT, MA",0
"GAIDOS, J","KEHOE, R",0
"FOLKES, SR","SMITH, RM",0
"EVRARD, AE","COLBERG, JM",1
"VOGES, W","POOLEY, G",0
"BECKER, AC","KAWASUMI, N",0
"ISRAEL, GL","SHAVER, PA",0
"MALOZZI, E","THOMSON, S",0
"II, LDB","RUIZ, J",1
"NARITA, T","OKADA, A",1
"ELVIS, M","MONTANARI, E",0
"PIAN, E","SMALE, AP",0
"LIANG, JQ","KOU, SP",1
"CARRETTA, E","BORISSOVA, J",0
"COOK, KH","WELCH, DL",1
"BALLET, J","NEVALAINEN, J",0
"DESAI, J","BARGER, A",0
"DAVIS, M","POSTMAN, M",0
"ALLARD, F","SEGRANSAN, D",0
"BENNETT, CL","PUCHALLA, JL",0
"DENNEFELD, M","WHITE, S",1
"NATH, BB","ENSSLIN, TA",1
"ZHANG, SN","MATTOX, J",1
"YOUNG, K","NEWBERG, HJ",0
"MOLENDI, S","RAIMONDO, G",0
"RICH, RM","JABLONKA, P",1
"PALAZZI, E","SCHUTTE, A",0
"NANDRA, K","PAGE, MJ",0
"BREHIN, S","ZYLBERAJCH, S",1
"MARSCHER, AP","KNAPP, J",0
"ALCOCK, C","NAGANO, M",0
"SCOVILLE, NZ","CARRASCO, JJ",1
"BROWN, L","SPEER, J",0
"KNOP, RA","ZOU, ZL",0
"SKINNER, GK","GRINDLAY, J",0
"FERETTI, L","SORDO, SD",0
"FLETCHER, S","COLE, D",0
"UEDA, Y","PHENGCHAMNAN, S",0
"KERVIN, PW","HALE, DS",0
"HUCHRA, J","NAKASATO, N",0
"REICH, P","KNIFFEN, DA",1
"MEYER, DI","MORIARTY, P",0
"TERLEVICH, RJ","HOENIG, MD",0
"NEW, R","MCLEOD, CP",1
"VALLE, MD","ALDERING, G",1
"GOULD, A","RAMIREZ, SV",1
"DELEPLANQUE, MA","GOLDMAN, ID",1
"MAZA, J","BALAM, D",0
"EFSTATHIOU, G","THACKER, RJ",0
"FOLTZ, CB","ALLEN, RG",0
"RETTER, A","BUTLER, N",0
"MACCHETTO, FD","GULL, T",0
"KELSON, D","VAILE, RA",0
"COTE, P","PETERSON, B",0
"LUNDQVIST, P","BOWERS, CW",1
"CHAPUT, C","GODFREY, G",1
"OHYAMA, Y","TAKATA, T",1
"ALCOCK, C","KRZESINSKI, J",0
"WALSH, J","GERARDY, CL",0
"LAMB, F","MARSHALL, FE",1
"MARASCHI, L","QUENBY, JJ",0
"JACKSON, P","LASENBY, AN",0
"BARMBY, P","WEI, JY",0
"FICK, BE","TSUSHIMA, I",0
"SMAIL, I","BOYLE, BJ",0
"SASANO, M","DOBCSANYI, P",0
"JAUNSEN, AO","LUBIN, LM",0
"ROSE, J","THOMPSON, R",0
"FRASCATI, RCBI","PAOLA, AD",0
"BALUCINSKACHURCH, M","DAHLEM, M",0
"LOKEN, C","MILLER, CJ",1
"FILIPPENKO, AV","KOLLATSCHNY, W",1
"MOLENDI, S","GAGNE, M",0
"VALINIA, A","FABIAN, A",0
"BENDER, R","MENDEZ, RH",0
"SMITH, AM","RAWSON, D",0
"BOATTINI, A","GALLI, MR",0
"BOETTCHER, M","PERLMAN, E",0
"FALLON, P","LEE, IY",1
"HERGENROTHER, C","NICKLAS, H",0
"SUNTZEFF, NB","MILEY, G",0
"PARADIJS, JV","CIARDULLO, R",0
"YVON, D","SIMON, E",0
"KOUVELIOTOU, C","KLOSE, S",1
"ZAGGIA, S","MERLUZZI, P",1
"HIBINO, K","KAWASAKI, Y",1
"SCHULZ, B","HANLON, L",1
"STRATTA, G","MORELLI, E",0
"MARTIN, B","COOK, LM",1
"HOARD, DW","METZNER, A",0
"MIYAMOTO, M","NANKIVELL, GR",0
"DIETERS, S","HAINAUT, OR",0
"PREECE, RD","SEMBROSKI, G",0
"BLANCHARD, A","FERGUSON, H",0
